audio_name,word,start_time,end_time
97.wav,ہے,2,3
97.wav,اور,3,3
97.wav,آج,3,3
97.wav,کا,3,4
97.wav,موضوع,4,4
97.wav,خاص,4,5
97.wav,ہے,5,5
97.wav,سپرائٹ,5,6
97.wav,کی,6,6
97.wav,بوتل,6,6
97.wav,سپرائٹ,6,7
97.wav,کی,7,8
97.wav,بوتل,8,8
97.wav,کی,8,9
97.wav,بوتل,9,10
97.wav,آج,10,10
97.wav,کل,10,10
97.wav,ہمارے,10,10
97.wav,ملک,10,11
97.wav,میں,11,11
97.wav,بنتی,11,11
97.wav,ہے,11,12
97.wav,اور,12,12
97.wav,میں,12,12
97.wav,آپ,12,13
97.wav,کو,13,13
97.wav,یہی,13,13
97.wav,کہوں,13,13
97.wav,گا,13,14
97.wav,کہ,14,14
97.wav,آپ,14,14
97.wav,اپنے,14,14
97.wav,گھروں,14,14
97.wav,سے,14,15
97.wav,نکلے,15,15
97.wav,اور,15,15
97.wav,جا,15,16
97.wav,کی,16,16
97.wav,سپرائٹ,16,16
97.wav,کی,16,16
97.wav,بوتل,16,16
97.wav,بھی,16,17
97.wav,ہیں,17,18
97.wav,اس,18,18
97.wav,سے,18,18
97.wav,آپ,18,18
97.wav,کی,18,19
97.wav,زندگی,19,19
97.wav,میں,19,19
97.wav,آپ,19,19
97.wav,اپنی,19,20
97.wav,زندگی,20,20
97.wav,سے,20,20
97.wav,بھی,20,20
97.wav,لطف,20,20
97.wav,اندوز,20,21
97.wav,ہوں,21,21
97.wav,گے,21,21
97.wav,اور,21,22
97.wav,ہمارے,22,22
97.wav,ملک,22,23
97.wav,کی,23,23
97.wav,بھی,23,23
97.wav,طرح,23,24
97.wav,کی,24,24
97.wav,ہوگی,24,24
97.wav,تو,24,25
97.wav,لہٰذا,25,25
97.wav,آپ,25,25
97.wav,اپنے,25,26
97.wav,ملک,26,26
97.wav,کس,26,26
97.wav,شانہ,26,27
97.wav,بشانہ,27,27
97.wav,کھڑے,27,27
97.wav,ہو,27,28
97.wav,تو,28,28
97.wav,سپرائٹ,28,28
97.wav,بوتل,28,28
97.wav,پی,28,29
97.wav,ہیں,29,29
97.wav,تو,29,30
97.wav,آپ,30,30
97.wav,کو,30,30
97.wav,بھی,30,30
97.wav,فائدہ,30,30
97.wav,ہوگا,30,31
97.wav,ہمارے,31,31
97.wav,ملک,31,31
97.wav,کا,31,32
97.wav,بھی,32,32
97.wav,فائدہ,32,32
97.wav,ہوگا,32,32
97.wav,ٹھنکیو,32,32
98.wav,اسلام,0,1
98.wav,علیکم,1,2
98.wav,میرا,2,2
98.wav,نام,2,2
98.wav,بلال,2,2
98.wav,میرا,2,3
98.wav,آج,3,4
98.wav,کا,4,4
98.wav,عنوان,4,4
98.wav,سپرائٹ,4,5
98.wav,کی,5,5
98.wav,بوتل,5,5
98.wav,تو,5,6
98.wav,یار,6,6
98.wav,مجھے,6,6
98.wav,سمجھ,6,7
98.wav,نہیں,7,7
98.wav,آتی,7,7
98.wav,ہے,7,7
98.wav,لوگ,7,7
98.wav,پتہ,7,8
98.wav,نہیں,8,8
98.wav,کیوں,8,8
98.wav,فراڈ,8,8
98.wav,کرتے,8,9
98.wav,رہتے,9,9
98.wav,ہیں,9,9
98.wav,میں,9,10
98.wav,نے,10,10
98.wav,تو,10,10
98.wav,پیار,10,10
98.wav,مجھے,10,11
98.wav,بالکل,11,11
98.wav,بھی,11,11
98.wav,پسند,11,11
98.wav,آئی,11,12
98.wav,اور,12,12
98.wav,بھی,12,12
98.wav,طرح,12,13
98.wav,طرح,13,13
98.wav,کی,13,14
98.wav,بوتلیں,14,14
98.wav,ہیں,14,14
98.wav,وہ,14,14
98.wav,لیے,14,15
98.wav,تیار,15,15
98.wav,نہیں,15,15
98.wav,یہ,15,15
98.wav,سب,15,15
98.wav,فراڈ,15,16
98.wav,ٹوپی,16,16
98.wav,تو,16,16
98.wav,ہے,16,16
98.wav,مجھے,16,17
98.wav,سمجھ,17,17
98.wav,نہیں,17,17
98.wav,آئی,17,18
98.wav,پی,18,18
98.wav,ایل,18,18
98.wav,میں,18,18
98.wav,رکھا,18,19
98.wav,کیا,19,19
98.wav,ہے,19,19
98.wav,اس,19,19
98.wav,سے,19,19
98.wav,تم,19,20
98.wav,پانی,20,20
98.wav,پی,20,20
98.wav,لو,20,20
98.wav,کم,20,21
98.wav,از,21,21
98.wav,کم,21,21
98.wav,بیمار,21,22
98.wav,تو,22,22
98.wav,نہیں,22,22
98.wav,پڑھوگے,22,22
98.wav,ایک,22,22
98.wav,بوتل,22,23
98.wav,پی,23,23
98.wav,پی,23,23
98.wav,کے,23,23
98.wav,تو,23,24
98.wav,بیمار,24,24
98.wav,جاتی,24,24
98.wav,ہے,24,25
98.wav,اور,25,25
98.wav,پھر,25,25
98.wav,تمہارا,25,25
98.wav,خرچہ,25,26
98.wav,بھی,26,26
98.wav,ہو,26,26
98.wav,جاتا,26,26
98.wav,ہے,26,26
98.wav,تو,26,26
98.wav,کبھی,26,26
98.wav,اسکول,26,27
98.wav,نہیں,27,27
98.wav,ہے,27,27
98.wav,چپ,27,28
98.wav,کر,28,28
98.wav,کے,28,28
98.wav,اپنے,28,28
98.wav,گھر,28,28
98.wav,میں,28,28
98.wav,بیٹھا,28,29
98.wav,ہوں,29,29
98.wav,اپنی,29,29
98.wav,زندگی,29,29
98.wav,آئیں,29,30
98.wav,اپنی,30,30
98.wav,زندگیوں,30,31
98.wav,سے,31,31
98.wav,لطف,31,31
98.wav,اندوز,31,31
98.wav,ہو,31,32
98.wav,لازمی,32,32
98.wav,سپرائٹ,32,33
98.wav,کی,33,33
98.wav,بوتل,33,33
98.wav,پینی,33,33
98.wav,ہے,33,34
98.wav,تو,34,34
98.wav,یہ,34,35
99.wav,جیسے,0,2
99.wav,کہ,2,2
99.wav,میں,2,2
99.wav,نے,2,2
99.wav,اس,2,2
99.wav,کو,2,2
99.wav,کسی,2,3
99.wav,کے,3,3
99.wav,بارے,3,3
99.wav,میں,3,3
99.wav,بتایا,3,4
99.wav,اس,4,4
99.wav,سے,4,4
99.wav,اچھی,4,4
99.wav,چیزوں,4,4
99.wav,کے,4,4
99.wav,بارے,4,5
99.wav,میں,5,5
99.wav,بتایا,5,5
99.wav,اور,5,5
99.wav,چیزوں,5,6
99.wav,کے,6,6
99.wav,بارے,6,6
99.wav,میں,6,6
99.wav,بتائیں,6,7
99.wav,مجھے,7,10
99.wav,بہت,10,11
99.wav,اچھی,11,11
99.wav,لگتی,11,11
99.wav,ہے,11,11
99.wav,اس,11,12
99.wav,کو,12,13
99.wav,کمپیوٹرائز,13,14
99.wav,میری,14,14
99.wav,فیملی,14,14
99.wav,بھی,14,14
99.wav,اس,14,15
99.wav,کو,15,15
99.wav,ہنسنے,15,15
99.wav,پر,15,15
99.wav,مجبور,15,16
99.wav,کر,16,16
99.wav,دیتی,16,16
99.wav,ہے,16,16
99.wav,اور,16,17
99.wav,دوسری,17,17
99.wav,بات,17,18
99.wav,یہ,18,18
99.wav,ہے,18,19
99.wav,کہ,19,19
99.wav,جو,19,20
99.wav,چیز,20,20
99.wav,کے,20,21
99.wav,پیسے,21,21
99.wav,ہیں,21,22
99.wav,وہ,22,22
99.wav,اسی,22,22
99.wav,کو,22,22
99.wav,کنٹرول,22,23
99.wav,نہیں,23,23
99.wav,کر,23,23
99.wav,سکتے,23,23
99.wav,ہیں,23,24
99.wav,اور,24,24
99.wav,اس,24,25
99.wav,میں,25,25
99.wav,شکر,25,25
99.wav,کی,25,25
99.wav,مقدار,25,26
99.wav,کافی,26,26
99.wav,زیادہ,26,26
99.wav,لیکن,26,26
99.wav,میں,26,27
99.wav,کوئی,27,27
99.wav,فرق,27,27
99.wav,نہیں,27,27
99.wav,بات,27,27
99.wav,کرنی,27,27
99.wav,تو,27,28
99.wav,مجھے,28,28
99.wav,تو,28,28
99.wav,نہیں,28,28
99.wav,لگتا,28,28
99.wav,نہیں,28,29
99.wav,ہے,29,29
99.wav,تو,29,29
99.wav,میں,29,30
99.wav,اس,30,30
99.wav,کو,30,30
99.wav,اچھے,30,30
99.wav,سے,30,30
99.wav,کنفرم,30,30
99.wav,کر,30,31
99.wav,سکتا,31,31
99.wav,ہوں,31,31
100.wav,السلام,0,1
100.wav,علیکم,1,1
100.wav,میرا,1,1
100.wav,نام,1,2
100.wav,طلحہ,2,2
100.wav,زری,2,2
100.wav,سے,2,2
100.wav,ملٹری,2,3
100.wav,انجینئرنگ,3,3
100.wav,آپس,3,4
100.wav,میں,4,4
100.wav,سیکس,4,4
100.wav,سٹوری,4,5
100.wav,ٹو,5,5
100.wav,ففٹی,5,7
100.wav,جی,7,7
100.wav,سیون,7,7
100.wav,اردو,7,8
100.wav,میں,8,8
100.wav,مجھے,8,8
100.wav,تو,8,8
100.wav,پسند,8,9
100.wav,ہے,9,10
100.wav,کیونکہ,10,10
100.wav,ہم,10,10
100.wav,لوگ,10,10
100.wav,اکثر,10,11
100.wav,ایک,11,11
100.wav,دیکھ,11,11
100.wav,رہے,11,11
100.wav,ہوتے,11,12
100.wav,ہیں,12,12
100.wav,یہ,12,12
100.wav,بات,12,13
100.wav,اپنی,13,13
100.wav,جگہ,13,13
100.wav,ہے,13,13
100.wav,جس,13,14
100.wav,میں,14,14
100.wav,کہتے,14,14
100.wav,سیون,14,14
100.wav,چلی,14,15
100.wav,جائے,15,16
100.wav,گی,16,16
100.wav,لیکن,16,16
100.wav,ایسا,16,16
100.wav,بالکل,16,16
100.wav,بھی,16,16
101.wav,لیکن,4,7
101.wav,عام,7,8
101.wav,صنف,8,8
101.wav,ہے,8,8
101.wav,جس,8,9
101.wav,سے,9,10
101.wav,مجھے,10,10
101.wav,بہت,10,10
101.wav,پسند,10,11
101.wav,ہیں,11,11
101.wav,میرے,11,12
101.wav,لئے,12,12
101.wav,وہ,12,12
101.wav,ایک,12,13
101.wav,آپشن,13,13
101.wav,ہے,13,14
101.wav,اور,14,15
101.wav,مجھے,15,15
101.wav,بہت,15,16
101.wav,پسند,16,16
101.wav,ہے,16,16
101.wav,اور,16,16
101.wav,خوش,16,17
101.wav,و,17,18
101.wav,خرم,18,18
101.wav,رکھے,18,19
102.wav,مولانا,0,1
102.wav,عبداللہ,1,1
102.wav,حیدری,1,1
102.wav,سے,1,2
102.wav,میں,2,2
102.wav,خصوصی,2,3
102.wav,سمسٹر,3,3
102.wav,کی,3,4
102.wav,پابندیوں,4,5
102.wav,اور,5,5
102.wav,بات,5,6
102.wav,کی,6,6
102.wav,جائے,6,7
102.wav,تو,7,7
102.wav,اس,7,7
102.wav,کی,7,7
102.wav,کیا,7,8
102.wav,کہتی,8,8
102.wav,ہیں,8,8
102.wav,میں,8,10
102.wav,ایسی,10,13
102.wav,چیزیں,13,14
102.wav,ہیں,14,14
102.wav,جو,14,15
102.wav,کہ,15,15
102.wav,ہمارا,15,16
102.wav,امیون,16,16
102.wav,سسٹم,16,16
102.wav,خراب,16,17
102.wav,ہے,17,17
102.wav,جس,17,18
102.wav,نے,18,18
102.wav,شروع,18,18
102.wav,کی,18,18
102.wav,جارہی,18,19
102.wav,ہے,19,19
102.wav,جس,19,20
102.wav,پر,20,21
102.wav,جو,21,21
102.wav,کہتے,21,21
102.wav,ہیں,21,21
102.wav,وہ,21,21
102.wav,کہتے,21,22
102.wav,ہیں,22,22
102.wav,کہ,22,22
102.wav,جی,22,22
102.wav,آپ,22,22
102.wav,لوگ,22,22
102.wav,نہیں,22,23
102.wav,ہیں,23,23
102.wav,سکرین,23,23
102.wav,ایسی,23,24
102.wav,چیز,24,24
102.wav,جس,24,25
102.wav,کے,25,25
102.wav,اندر,25,25
102.wav,کاربوہائیڈریٹس,25,26
102.wav,اور,26,26
102.wav,ان,26,26
102.wav,کی,26,26
102.wav,یہ,26,26
102.wav,سوچ,26,27
102.wav,بھی,27,27
102.wav,انسان,27,27
102.wav,کی,27,28
102.wav,پوری,28,28
102.wav,کدھر,28,28
102.wav,ویسے,28,28
102.wav,بھی,28,28
102.wav,تو,28,28
102.wav,یہ,28,29
102.wav,سب,29,29
102.wav,چیزیں,29,29
102.wav,ہیں,29,29
102.wav,لیکن,29,30
102.wav,ایک,30,30
102.wav,مساج,30,31
103.wav,پلاسٹک,0,1
103.wav,ومن,1,2
103.wav,نعمرہ,2,3
103.wav,کہہ,3,3
103.wav,سکتے,3,3
103.wav,ہیں,3,3
103.wav,نا,3,4
103.wav,شخص,4,4
103.wav,کیونکہ,4,5
103.wav,اگر,5,5
103.wav,ایک,5,6
103.wav,کمپنی,6,6
103.wav,ہے,6,6
103.wav,ایک,6,6
103.wav,نسخہ,6,6
103.wav,جس,6,7
103.wav,کے,7,7
103.wav,مقابلے,7,8
103.wav,میں,8,8
103.wav,ہو,8,8
103.wav,چکی,8,8
103.wav,ہے,8,9
103.wav,ڈیل,9,10
103.wav,کریں,10,10
103.wav,اس,10,10
103.wav,کے,10,10
103.wav,پیچھے,10,10
103.wav,کوئی,10,11
103.wav,نہ,11,11
103.wav,کوئی,11,11
103.wav,وجہ,11,11
103.wav,تو,11,11
103.wav,ہو,11,11
103.wav,اس,11,13
103.wav,لیے,13,13
103.wav,موزوں,13,13
103.wav,تھا,13,14
103.wav,تاہم,14,14
103.wav,اگر,14,14
103.wav,صرف,14,15
103.wav,اس,15,15
103.wav,کے,15,15
103.wav,اوپر,15,15
103.wav,تو,15,16
103.wav,دیکھیں,16,16
103.wav,وہ,16,16
103.wav,تو,16,16
103.wav,کہہ,16,16
103.wav,رہی,16,17
103.wav,ہے,17,17
103.wav,لیکن,17,17
103.wav,جو,17,18
103.wav,آگے,18,18
103.wav,خریدنے,18,18
103.wav,والے,18,19
103.wav,ہیں,19,19
103.wav,وہ,19,19
103.wav,اسی,19,19
103.wav,زادی,19,20
103.wav,مطلب,20,20
103.wav,کہ,20,21
103.wav,دیکھا,21,21
103.wav,جائے,21,21
103.wav,تو,21,22
103.wav,اگر,22,22
103.wav,اس,22,22
103.wav,کے,22,22
103.wav,نقصان,22,23
103.wav,ہوتے,23,23
103.wav,تو,23,23
103.wav,ریشماں,23,24
103.wav,کا,24,24
103.wav,مہینہ,24,24
103.wav,ہے,24,24
103.wav,جس,24,24
103.wav,میں,24,25
103.wav,عقل,25,25
103.wav,نہیں,25,25
103.wav,ہے,25,26
103.wav,اس,26,26
103.wav,کے,26,26
103.wav,مطابق,26,26
103.wav,حسین,26,27
103.wav,تو,27,27
103.wav,نہیں,27,27
103.wav,رہا,27,27
103.wav,ہوں,27,28
103.wav,یا,28,30
103.wav,کولڈ,30,30
103.wav,ڈرنکس,30,30
103.wav,کا,30,30
103.wav,جو,30,31
103.wav,بھی,31,31
103.wav,یہ,31,33
103.wav,نقصان,33,33
103.wav,دہ,33,33
103.wav,ہو,33,33
103.wav,گی,33,33
103.wav,جو,33,34
103.wav,بھی,34,35
103.wav,آئے,35,35
103.wav,ہو,35,36
104.wav,یہ,0,0
104.wav,بھی,0,0
104.wav,ہے,0,1
104.wav,کیونکہ,1,1
104.wav,ایک,1,1
104.wav,رپورٹر,1,2
104.wav,نے,2,2
104.wav,جو,2,3
104.wav,بھی,3,3
104.wav,ہو,3,3
104.wav,جائے,3,3
104.wav,وقوعہ,3,4
104.wav,سے,4,4
104.wav,ہو,4,4
104.wav,رہی,4,4
104.wav,ہے,4,7
104.wav,لیکن,7,7
104.wav,آج,7,8
104.wav,ہی,8,8
104.wav,ہوتا,8,8
104.wav,ہے,8,8
104.wav,وہ,8,8
104.wav,اس,8,8
104.wav,کو,8,9
104.wav,بہت,9,9
104.wav,زیادہ,9,9
104.wav,یوز,9,9
104.wav,کر,9,10
104.wav,رہی,10,10
104.wav,ہے,10,10
104.wav,نہ,10,10
104.wav,کہ,10,10
104.wav,اور,10,11
104.wav,ڈوگ,11,11
104.wav,اولڈ,11,12
104.wav,جو,12,12
104.wav,لوگ,12,12
104.wav,کہتے,12,14
104.wav,ہیں,14,14
104.wav,کہ,14,14
104.wav,آپ,14,15
104.wav,لوگوں,15,15
104.wav,کی,15,16
104.wav,ہیں,16,16
104.wav,جس,16,17
104.wav,کی,17,17
104.wav,وجہ,17,17
104.wav,لگ,17,17
104.wav,گئی,17,18
104.wav,ہے,18,18
104.wav,اور,18,20
104.wav,وہ,20,20
104.wav,ایسا,20,21
104.wav,بالکل,21,21
104.wav,نہیں,21,22
104.wav,اس,22,22
104.wav,سے,22,22
104.wav,بہتر,22,22
104.wav,باقی,22,22
104.wav,وہ,22,23
104.wav,چیز,23,23
104.wav,ہے,23,23
104.wav,یہ,23,24
104.wav,ہے,24,25
104.wav,کہ,25,25
104.wav,ہم,25,25
104.wav,اپنے,25,25
104.wav,آپ,25,25
104.wav,کو,25,25
104.wav,نقصان,25,26
104.wav,پہنچا,26,26
104.wav,ہے,26,26
104.wav,کیونکہ,26,27
104.wav,جس,27,27
104.wav,طرح,27,27
104.wav,کی,27,28
104.wav,چیزیں,28,28
104.wav,ہوتی,28,28
104.wav,ہیں,28,29
104.wav,وہ,29,29
104.wav,انسان,29,29
104.wav,کی,29,30
104.wav,باڈی,30,30
104.wav,کے,30,30
104.wav,لئے,30,30
104.wav,منسٹر,30,31
104.wav,کے,31,31
104.wav,لیے,31,31
104.wav,بہتر,31,31
104.wav,ہے,31,31
105.wav,جسے,1,2
105.wav,دیکھنی,2,2
105.wav,چاہیے,2,3
105.wav,کہ,3,3
105.wav,ہم,3,3
105.wav,آپ,3,3
105.wav,کے,3,3
105.wav,بہت,3,3
105.wav,سے,3,4
105.wav,پوسٹیں,4,4
105.wav,ہونی,4,5
105.wav,کو,5,5
105.wav,انفیکشن,5,5
105.wav,سے,5,6
105.wav,متاثر,6,6
105.wav,کیا,6,6
105.wav,یہ,6,6
105.wav,انسان,6,7
105.wav,بھی,7,7
105.wav,کیا,7,7
105.wav,فائدہ,7,8
105.wav,بھی,8,8
105.wav,لیں,8,8
105.wav,گے,8,8
105.wav,آج,8,9
105.wav,کل,9,9
105.wav,کے,9,9
105.wav,رہائشیوں,9,9
105.wav,کے,9,9
105.wav,مطابق,9,10
105.wav,جس,10,10
105.wav,طرح,10,10
105.wav,مطلب,10,11
105.wav,ہے,11,11
105.wav,جگہ,11,11
105.wav,تھی,11,12
105.wav,وہ,12,12
105.wav,دیکھنے,12,14
105.wav,کے,14,14
105.wav,باوجود,14,14
105.wav,مطلب,14,15
105.wav,ہر,15,15
105.wav,بندہ,15,16
105.wav,پیدا,16,16
105.wav,ہوا,16,16
105.wav,ہے,16,16
105.wav,ایسا,16,17
105.wav,نہیں,17,17
105.wav,ہے,17,17
105.wav,کہ,17,17
105.wav,اس,17,17
105.wav,نے,17,17
105.wav,چھوڑ,17,18
105.wav,دیا,18,18
105.wav,وہ,18,18
105.wav,کمپنی,18,19
105.wav,پروڈکٹ,19,19
105.wav,بنا,19,20
105.wav,رہی,20,20
105.wav,ہے,20,20
105.wav,سیلاب,20,20
105.wav,شہید,20,21
105.wav,ہونے,21,21
105.wav,والے,21,21
105.wav,اس,21,21
105.wav,سے,21,21
105.wav,زیادہ,21,22
105.wav,ہی,22,22
105.wav,مطلب,22,23
105.wav,ہے,23,23
105.wav,تو,23,24
105.wav,ہر,24,24
105.wav,کوئی,24,24
105.wav,خرید,24,24
105.wav,رہے,24,25
105.wav,ہیں,25,25
105.wav,اس,25,26
105.wav,کی,26,26
105.wav,مثال,26,26
105.wav,دنیا,26,26
105.wav,میں,26,26
105.wav,بھی,26,27
105.wav,ایسا,27,28
105.wav,مطلوب,28,28
105.wav,ایسے,28,29
105.wav,معصوم,29,29
105.wav,ہے,29,30
105.wav,کہ,30,30
105.wav,ہمارے,30,32
105.wav,لیے,32,32
105.wav,یہ,32,32
105.wav,اچھی,32,32
105.wav,ہے,32,33
105.wav,مگر,33,33
105.wav,ہم,33,33
105.wav,لوگ,33,34
105.wav,برصغیر,34,34
105.wav,ہیں,34,34
105.wav,ہا,34,35
106.wav,السلام,0,1
106.wav,علیکم,1,2
106.wav,السلام,2,2
106.wav,پر,2,3
106.wav,جو,3,3
106.wav,ہے,3,3
106.wav,وہ,3,4
106.wav,کچھ,4,7
106.wav,یوں,7,7
106.wav,ہے,7,7
106.wav,کہ,7,8
106.wav,کچھ,8,8
106.wav,کر,8,9
106.wav,نہیں,9,9
106.wav,سکتے,9,9
106.wav,تو,9,11
106.wav,میں,11,13
106.wav,سینڈ,13,14
106.wav,کر,14,14
106.wav,دی,14,14
106.wav,ہے,14,15
106.wav,اس,15,15
106.wav,میں,15,15
106.wav,کسی,15,16
106.wav,چیز,16,16
106.wav,کی,16,16
106.wav,ضرورت,16,17
106.wav,نہیں,17,17
106.wav,آپ,17,18
106.wav,نے,18,18
106.wav,ابھی,18,19
106.wav,تک,19,19
106.wav,کے,19,20
106.wav,علاقوں,20,20
106.wav,میں,20,20
106.wav,سنہ,20,21
106.wav,2013,21,22
106.wav,کے,22,23
106.wav,دوران,23,23
106.wav,بھی,23,23
106.wav,ہوتی,23,24
106.wav,ہے,24,24
106.wav,اور,24,24
106.wav,اگر,24,24
106.wav,یہ,24,25
106.wav,مسئلہ,25,26
106.wav,بھی,26,26
106.wav,حل,26,26
106.wav,ہو,26,26
106.wav,آپ,26,27
106.wav,کے,27,27
106.wav,جسم,27,28
106.wav,کو,28,28
106.wav,خراب,28,28
106.wav,کر,28,28
106.wav,لیا,28,29
106.wav,گیا,29,29
106.wav,ہے,29,29
107.wav,اور,0,2
107.wav,یہ,2,4
107.wav,کہ,4,5
107.wav,جب,5,5
107.wav,بھی,5,5
107.wav,کوئی,5,6
107.wav,مسئلہ,6,6
107.wav,نہیں,6,7
107.wav,ہے,7,9
107.wav,اس,9,13
107.wav,میں,13,13
107.wav,کچھ,13,13
108.wav,السلام,0,1
108.wav,علیکم,1,1
108.wav,آج,1,2
108.wav,فیکٹری,2,2
108.wav,نہیں,2,2
108.wav,دیا,2,3
108.wav,جا,3,3
108.wav,رہا,3,3
108.wav,ہے,3,3
108.wav,ابھی,3,4
108.wav,ایک,4,4
108.wav,ایسا,4,4
108.wav,پرندہ,4,5
108.wav,جو,5,5
108.wav,حقیقت,5,6
108.wav,ہے,6,6
108.wav,آپ,6,7
108.wav,کو,7,7
108.wav,پتہ,7,7
108.wav,ہے,7,8
108.wav,کہ,8,8
108.wav,سکتی,8,9
108.wav,ہے,9,9
108.wav,لیکن,9,10
108.wav,پھر,10,12
108.wav,بھی,12,12
108.wav,ٹھیک,12,13
108.wav,ہیں,13,14
108.wav,اور,14,14
108.wav,انسان,14,15
108.wav,کی,15,15
108.wav,فطرت,15,15
108.wav,ہے,15,15
108.wav,لیکن,15,16
108.wav,اس,16,16
108.wav,کا,16,16
108.wav,یہ,16,16
108.wav,نقصان,16,16
108.wav,ہے,16,17
108.wav,انسان,17,17
108.wav,کے,17,18
108.wav,اندر,18,18
108.wav,سے,18,18
108.wav,کھوکھلا,18,19
108.wav,کر,19,19
108.wav,دیتی,19,19
108.wav,ہے,19,19
108.wav,اور,19,20
108.wav,سب,20,20
108.wav,خیریت,20,20
108.wav,ہے,20,21
108.wav,ٹھیک,21,22
108.wav,ہے,22,23
108.wav,لیکن,23,23
108.wav,اس,23,24
108.wav,کے,24,24
108.wav,لیے,24,26
108.wav,انہیں,26,26
108.wav,یہ,26,27
108.wav,چیک,27,27
108.wav,بیلنس,27,28
108.wav,میٹر,28,29
108.wav,ہے,29,29
109.wav,الم,0,0
109.wav,نصیبوں,0,1
109.wav,جگر,1,1
109.wav,فگاروں,1,1
109.wav,بھیجا,1,2
109.wav,ہے,2,2
109.wav,ہے,2,4
109.wav,ہے,4,4
109.wav,انسان,4,9
109.wav,کے,9,9
109.wav,اندر,9,10
109.wav,کے,10,10
109.wav,نظام,10,11
109.wav,کو,11,11
109.wav,کھوکھلا,11,11
109.wav,کر,11,12
109.wav,دیتی,12,12
109.wav,ہے,12,12
109.wav,اور,12,13
109.wav,ایک,13,14
109.wav,قیدی,14,16
109.wav,اس,16,17
109.wav,لیے,17,17
109.wav,نہیں,17,18
109.wav,کہ,18,18
109.wav,آپ,18,18
109.wav,مجھ,18,18
109.wav,سے,18,18
109.wav,بات,18,18
109.wav,کریں,18,19
109.wav,اور,19,20
109.wav,ٹھیک,20,20
109.wav,ہے,20,21
109.wav,کہ,21,21
109.wav,یہ,21,22
109.wav,لینڈ,22,22
109.wav,اور,22,22
109.wav,ریلی,22,23
109.wav,کی,23,25
109.wav,بہت,25,26
109.wav,تعریف,26,26
109.wav,کر,26,27
109.wav,دیے,27,28
109.wav,ہیں,28,28
109.wav,اور,28,29
109.wav,یہ,29,29
109.wav,بھی,29,29
109.wav,اس,29,29
109.wav,کا,29,30
109.wav,نیٹ,30,30
109.wav,ہے,30,30
109.wav,اسی,30,31
109.wav,وجہ,31,31
109.wav,سے,31,31
109.wav,اس,31,32
109.wav,کا,32,32
110.wav,مثال,0,1
110.wav,ہے,1,2
110.wav,اور,2,2
110.wav,عالم,2,3
110.wav,سرکار,3,3
110.wav,لے,3,4
110.wav,جا,4,4
110.wav,رہے,4,4
110.wav,ہیں,4,5
110.wav,ایک,5,6
110.wav,ملٹی,6,6
110.wav,نیشنل,6,6
110.wav,بینک,6,7
110.wav,ہے,7,7
110.wav,آپ,7,10
110.wav,دیکھتے,10,10
110.wav,ہوں,10,10
110.wav,گے,10,10
110.wav,اور,10,11
110.wav,ہر,11,12
110.wav,جگہ,12,13
110.wav,آسانی,13,14
110.wav,کے,14,14
110.wav,ساتھ,14,14
110.wav,ایک,14,15
110.wav,ایسی,15,16
110.wav,چیز,16,16
110.wav,بن,16,16
110.wav,گئی,16,17
110.wav,ہے,17,17
110.wav,جو,17,17
110.wav,دانتوں,17,18
110.wav,کو,18,18
110.wav,جو,18,19
110.wav,پیار,19,19
110.wav,کرتے,19,19
110.wav,ہیں,19,22
110.wav,اس,22,23
110.wav,لئے,23,23
110.wav,لوگ,23,24
110.wav,فخر,24,25
110.wav,کرتے,25,26
110.wav,ہیں,26,26
111.wav,السلام,0,1
111.wav,علیکم,1,1
111.wav,آج,1,1
111.wav,مدرسے,1,1
111.wav,بند,1,2
111.wav,کر,2,2
111.wav,دئیے,2,2
111.wav,جا,2,3
111.wav,رہے,3,3
111.wav,ہیں,3,4
111.wav,پلیز,4,4
111.wav,ایک,4,5
111.wav,فرینڈ,5,5
111.wav,اچھے,5,5
111.wav,ہیں,5,6
111.wav,لیکن,6,6
111.wav,آپ,6,7
111.wav,کا,7,7
111.wav,فون,7,8
111.wav,آیا,8,8
111.wav,اور,8,8
111.wav,اس,8,8
111.wav,کے,8,8
111.wav,مقابلے,8,9
111.wav,میں,9,9
111.wav,کوئی,9,9
111.wav,کام,9,10
111.wav,نہیں,10,10
111.wav,ہے,10,11
111.wav,لیکن,11,14
111.wav,اگر,14,14
111.wav,میں,14,15
111.wav,اپنی,15,15
111.wav,پارٹی,15,16
111.wav,اور,16,17
111.wav,تھوڑی,17,18
111.wav,کم,18,18
111.wav,کردے,18,18
111.wav,اور,18,18
111.wav,ایک,18,19
111.wav,روک,19,19
111.wav,کر,19,19
111.wav,دے,19,19
111.wav,تو,19,20
111.wav,یہ,20,21
111.wav,عالم,21,22
111.wav,ہے,22,22
